pnr_id,trip_id,primary_customer_id,origin,destination,itinerary_flight_keys,intl_flag,group_size,elite_status_level,fare_class_bucket,rebook_flexibility_index,loyalty_value_index,estimated_voucher_cost_usd,pnr_misconnect_prob,pnr_reaccom_complexity_score
PNRD4BB502E,TRIP_D56BD54D,CUST250152,DTW,SEA,['DL6880_20260219_109'],False,1,,K,0.23,0.38,0,0.0,0.27
PNR85741415,TRIP_1AA13E6C,CUST204298,ATL,LAX,['DL6547_20260219_110'],False,2,,V,0.44,0.15,0,0.0,0.12
PNR3B573F2A,TRIP_F16EEE1D,CUST735615,SEA,DTW,['DL2548_20260219_057'],False,4,,T,0.73,0.38,0,0.0,0.22
PNRD72CDA1B,TRIP_EA4853AE,CUST141675,LAX,LHR,"['DL6709_20260219_060', 'DL6187_20260219_095']",True,3,GOLD,Y,0.87,0.59,1258.79,0.29,0.11
PNR4C4D54B9,TRIP_BDE78AE4,CUST867651,ATL,LHR,['DL9406_20260219_006'],True,1,,R,0.51,0.14,0,0.0,0.16
PNR1817DB95,TRIP_2F68F92E,CUST191083,SEA,ATL,['DL8443_20260219_030'],False,1,,T,0.81,0.4,0,0.0,0.23
PNRF72D6E4E,TRIP_D167EBAE,CUST631691,ATL,LHR,"['DL6547_20260219_110', 'DL4768_20260219_137']",True,1,GOLD,M,0.43,0.51,0,0.18,0.69
PNR3CBF3BD5,TRIP_1FCFF6CC,CUST554429,DTW,MCO,['DL3225_20260219_018'],False,2,,B,0.27,0.31,0,0.0,0.18
PNRA901DEFD,TRIP_63970C73,CUST806056,LAX,AMS,['DL2266_20260219_002'],True,1,,U,0.34,0.24,0,0.0,0.17
PNR20AFC283,TRIP_5DC7BA67,CUST641386,SLC,JFK,['DL7666_20260219_072'],False,1,SILVER,M,0.8,0.77,0,0.0,0.05
PNR1E585E7C,TRIP_F7C3D13D,CUST761679,LAX,DTW,"['DL6709_20260219_060', 'DL6858_20260219_104']",False,1,,T,0.61,0.29,293.69,0.3,0.63
PNR02DADBCE,TRIP_26C1CA06,CUST511262,MSP,AMS,"['DL7412_20260219_092', 'DL2266_20260219_002']",True,4,SILVER,S,0.62,0.59,872.67,0.37,0.28
PNR464A9EA1,TRIP_5661B03B,CUST794595,DTW,LAX,['DL3544_20260219_073'],False,1,,U,0.5,0.15,0,0.0,0.29
PNR20001404,TRIP_D7FC1A49,CUST980930,JFK,MSP,['DL3904_20260219_088'],False,2,SILVER,S,0.76,0.54,0,0.0,0.15
PNRAEBF3D92,TRIP_AE3AA8E1,CUST909289,SLC,ATL,"['DL1900_20260219_087', 'DL2205_20260219_042']",False,2,PLATINUM,R,0.43,0.71,0,0.07,0.43
PNRC50AC14D,TRIP_113E9CC8,CUST609089,SEA,JFK,['DL5950_20260219_108'],False,1,PLATINUM,T,0.71,0.41,0,0.0,0.25
PNR64159D40,TRIP_D0FF0462,CUST215674,LAX,AMS,"['DL2205_20260219_126', 'DL5754_20260219_051']",True,2,,L,0.86,0.28,463.75,0.36,0.58
PNR9DBDAF4F,TRIP_E6DA533E,CUST904092,MSP,JFK,"['DL7412_20260219_008', 'DL6709_20260219_144']",False,1,GOLD,V,0.74,0.16,119.69,0.41,0.27
PNR2C61A7A2,TRIP_1ED2A185,CUST404283,JFK,LHR,['DL6187_20260219_040'],True,3,,U,0.76,0.37,0,0.0,0.13
PNR000986DE,TRIP_4FC2B3D8,CUST625860,SLC,LAX,['DL1900_20260219_003'],False,1,,H,0.48,0.25,0,0.0,0.09
PNRC1DE37E3,TRIP_2A883C4A,CUST787106,ATL,FRA,['DL4572_20260219_063'],True,1,SILVER,N,0.48,0.84,0,0.0,0.27
PNR9F701D03,TRIP_9FC728A9,CUST121133,MCO,ATL,['DL6962_20260219_019'],False,1,SILVER,R,0.21,0.85,0,0.0,0.2
PNRFD838CA0,TRIP_9F72DA96,CUST879598,DTW,SEA,"['DL7313_20260219_117', 'DL1995_20260219_075']",False,3,GOLD,V,0.22,0.35,543.2,0.22,0.31
PNR703E3E83,TRIP_25C5A491,CUST526068,JFK,AMS,['DL6213_20260219_120'],True,1,,U,0.59,0.25,0,0.0,0.28
PNR4276F47C,TRIP_5ACF16D2,CUST490843,JFK,MCO,['DL8521_20260219_062'],False,1,DIAMOND,N,0.73,0.74,0,0.0,0.16
PNR2E955D13,TRIP_73CC743B,CUST599967,ATL,LHR,['DL9406_20260219_006'],True,1,,E,0.59,0.29,0,0.0,0.13
PNR3AEB563B,TRIP_7118507F,CUST722234,LAX,FRA,['DL6839_20260219_021'],True,1,,S,0.37,0.14,0,0.0,0.2
PNR81D8D322,TRIP_3A3DAE79,CUST364266,DTW,SLC,['DL5625_20260219_145'],False,3,,S,0.49,0.32,0,0.0,0.26
PNRB2058866,TRIP_8B7D6288,CUST428221,LAX,JFK,"['DL2205_20260219_126', 'DL4337_20260219_142']",False,1,SILVER,S,0.87,0.31,284.55,0.27,0.49
PNRF522034A,TRIP_3DF30EED,CUST493935,JFK,DTW,['DL6858_20260219_020'],False,4,,M,0.29,0.1,0,0.0,0.18
PNR287897F3,TRIP_6DCF0D58,CUST756581,ATL,DTW,"['DL4337_20260219_058', 'DL6858_20260219_104']",False,3,,R,0.76,0.25,1198.79,0.25,0.54
PNR589DD3F0,TRIP_AE61828A,CUST744979,SLC,FRA,"['DL1900_20260219_087', 'DL6839_20260219_021']",True,1,,T,0.82,0.27,166.38,0.26,0.33
PNRFCB4A65B,TRIP_4C5AAAEC,CUST320848,JFK,LHR,['DL6187_20260219_095'],True,2,,G,0.86,0.38,0,0.0,0.23
PNRE3A56A11,TRIP_16852B19,CUST110298,LAX,CDG,['DL1275_20260219_034'],True,1,SILVER,S,0.42,0.26,0,0.0,0.17
PNR00D058DB,TRIP_0CBF1ADF,CUST663852,LAX,FRA,['DL6839_20260219_001'],True,1,,H,0.52,0.13,0,0.0,0.21
PNRD671918E,TRIP_66845F92,CUST461714,JFK,SLC,['DL1062_20260219_017'],False,1,,U,0.64,0.38,0,0.0,0.12
PNR849499F2,TRIP_B07F8B0A,CUST367124,DTW,SEA,['DL6880_20260219_109'],False,2,,N,0.59,0.29,0,0.0,0.1
PNRD4EA9076,TRIP_6E16D414,CUST691040,ATL,LAX,['DL6547_20260219_026'],False,2,,T,0.27,0.34,0,0.0,0.2
PNR472B2DA8,TRIP_C892F23E,CUST946514,MCO,JFK,['DL3693_20260219_084'],False,2,GOLD,T,0.72,0.65,0,0.0,0.28
PNRCE72D1EC,TRIP_226ADF0E,CUST598560,MCO,AMS,"['DL3693_20260219_000', 'DL6213_20260219_036']",True,6,,Q,0.81,0.2,0,0.11,0.82
PNR9459EBA1,TRIP_16EFDE98,CUST512349,DFW,BOS,"['DL9431_20260219_132', 'DL9113_20260219_082']",False,2,,H,0.46,0.22,0,0.15,0.48
PNR4F44E52C,TRIP_37A06D20,CUST764555,DFW,JFK,"['DL8877_20260219_096', 'DL7313_20260219_117']",False,1,SILVER,L,0.78,0.74,435.95,0.43,0.55
PNR5FFF3D7C,TRIP_131D9A7F,CUST783768,DFW,LAX,['DL6724_20260219_064'],False,2,,R,0.44,0.11,0,0.0,0.14
PNR24FFA545,TRIP_0441845E,CUST501035,JFK,MSP,['DL3904_20260219_088'],False,2,,L,0.46,0.38,0,0.0,0.3
PNR20213495,TRIP_3C4E29A2,CUST366086,MCO,JFK,"['DL1726_20260219_113', 'DL6709_20260219_060']",False,1,,H,0.55,0.1,209.21,0.41,0.62
PNRC18E79E9,TRIP_54D73DCB,CUST387492,JFK,SLC,['DL1062_20260219_101'],False,1,SILVER,T,0.64,0.97,0,0.0,0.26
PNR8DB80D77,TRIP_40005B9E,CUST282212,JFK,AMS,['DL6213_20260219_120'],True,6,SILVER,S,0.53,0.89,0,0.0,0.24
PNR27A311A7,TRIP_7D33BCCF,CUST839916,LAX,LHR,['DL4768_20260219_009'],True,1,SILVER,Q,0.72,0.88,0,0.0,0.08
PNRBF85E6B9,TRIP_C578D459,CUST429500,SEA,ATL,['DL8443_20260219_030'],False,1,SILVER,B,0.27,0.59,0,0.0,0.3
PNR1BC1B059,TRIP_1D7514E3,CUST277433,MSP,JFK,"['DL7412_20260219_008', 'DL6709_20260219_060']",False,3,GOLD,V,0.83,0.63,1433.16,0.41,0.51
PNR458FD7C8,TRIP_5D138EA6,CUST168110,MCO,ATL,['DL6962_20260219_103'],False,1,SILVER,B,0.34,0.79,0,0.0,0.09
PNRD7883516,TRIP_EAEDD210,CUST883106,BOS,CDG,"['DL9947_20260219_055', 'DL8037_20260219_098']",True,1,SILVER,R,0.79,0.95,0,0.12,0.35
PNR066C2ADE,TRIP_D820BE46,CUST693692,SEA,ATL,['DL8443_20260219_030'],False,1,,M,0.85,0.13,0,0.0,0.28
PNRBCB0780D,TRIP_C3BE804E,CUST927050,SEA,AMS,"['DL8443_20260219_030', 'DL5754_20260219_051']",True,1,SILVER,Y,0.21,0.67,284.14,0.36,0.8
PNRA2F16BA2,TRIP_5F10AD3B,CUST883714,DTW,ATL,['DL6180_20260219_078'],False,3,SILVER,L,0.73,0.22,0,0.0,0.06
PNR2A373316,TRIP_A69D271C,CUST336936,SLC,DTW,['DL3854_20260219_045'],False,1,,R,0.78,0.18,0,0.0,0.1
PNR09396843,TRIP_41230036,CUST472405,ATL,CDG,['DL4119_20260219_066'],True,2,,S,0.61,0.2,0,0.0,0.21
PNR128C09E3,TRIP_A392AF2B,CUST263267,ATL,MCO,['DL4870_20260219_043'],False,1,GOLD,N,0.58,0.29,0,0.0,0.23
PNR44C7A07F,TRIP_1677866C,CUST910978,MCO,AMS,"['DL3693_20260219_084', 'DL6213_20260219_036']",True,1,DIAMOND,T,0.35,0.3,0,0.09,0.31
PNRA43578E2,TRIP_95B66FD0,CUST589943,DFW,ATL,['DL9431_20260219_132'],False,2,,Q,0.61,0.21,0,0.0,0.14
PNRB96B5427,TRIP_C01A845B,CUST108281,MSP,LAX,['DL7412_20260219_008'],False,1,,E,0.31,0.24,0,0.0,0.13
PNRE047796A,TRIP_7F796612,CUST673338,ATL,LHR,['DL9406_20260219_047'],True,4,,G,0.33,0.11,0,0.0,0.25
PNRBD4B0A17,TRIP_E97E1BAC,CUST974613,ATL,FRA,['DL4572_20260219_147'],True,2,SILVER,S,0.37,0.75,0,0.0,0.2
PNRD229CB15,TRIP_CED14384,CUST900244,DTW,MCO,['DL3225_20260219_102'],False,1,DIAMOND,U,0.85,0.93,0,0.0,0.08
PNRFB6B5915,TRIP_C063ADDE,CUST271993,LAX,SEA,['DL8822_20260219_068'],False,5,,Y,0.56,0.38,0,0.0,0.27
PNR6C2076E9,TRIP_D77ACD3D,CUST236200,MSP,JFK,['DL9277_20260219_134'],False,1,DIAMOND,Q,0.66,0.81,0,0.0,0.06
PNR3B78D70C,TRIP_A7911919,CUST790601,JFK,MSP,['DL3904_20260219_088'],False,1,,Y,0.3,0.36,0,0.0,0.13
PNR51B27BFB,TRIP_B6B80BB3,CUST986747,SLC,MSP,"['DL4098_20260219_071', 'DL9631_20260219_054']",False,1,SILVER,Q,0.74,0.1,163.73,0.32,0.18
PNRBEC8ECC0,TRIP_AF182495,CUST971730,JFK,LAX,['DL7983_20260219_100'],False,2,PLATINUM,N,0.52,0.32,0,0.0,0.28
PNRF11DA8F0,TRIP_9A418EBE,CUST865850,DFW,SLC,"['DL8877_20260219_096', 'DL5625_20260219_061']",False,1,,X,0.81,0.28,313.65,0.38,0.38
PNRE7EDA8C3,TRIP_9A0E1BD2,CUST487063,ATL,LHR,['DL9406_20260219_006'],True,1,SILVER,U,0.45,0.55,0,0.0,0.05
PNR832069BB,TRIP_8C7708E4,CUST624235,JFK,SLC,['DL1062_20260219_101'],False,4,SILVER,Q,0.33,0.29,0,0.0,0.16
PNRD17AE632,TRIP_73658504,CUST136518,SEA,JFK,['DL5950_20260219_108'],False,1,,S,0.38,0.39,0,0.0,0.09
PNRB7E51E8C,TRIP_1C5698A6,CUST524121,DFW,MSP,"['DL7334_20260219_032', 'DL3904_20260219_088']",False,3,,H,0.76,0.1,682.83,0.31,0.56
PNR02E8ACA1,TRIP_88078E53,CUST157159,BOS,MCO,"['DL9947_20260219_139', 'DL8521_20260219_062']",False,1,DIAMOND,N,0.41,0.33,353.65,0.22,0.58
PNR9E6D9B2A,TRIP_D12FF690,CUST985174,SEA,LAX,['DL4383_20260219_115'],False,2,GOLD,V,0.57,0.43,0,0.0,0.25
PNRE5D10C7B,TRIP_9BB99335,CUST257692,LAX,AMS,['DL2266_20260219_136'],True,3,PLATINUM,M,0.2,0.95,0,0.0,0.23
PNR0D8A977D,TRIP_B0228A67,CUST582607,BOS,LHR,"['DL9947_20260219_139', 'DL6187_20260219_095']",True,1,,H,0.46,0.37,374.56,0.4,0.3
PNRC730AC6F,TRIP_278D0D14,CUST537319,SLC,AMS,"['DL1900_20260219_087', 'DL2266_20260219_136']",True,3,,K,0.21,0.2,0,0.17,0.61
PNR8E61D76A,TRIP_78D4F9C4,CUST360704,LAX,BOS,['DL2656_20260219_091'],False,2,,N,0.32,0.26,0,0.0,0.08
PNRFB69E27D,TRIP_FF6B1228,CUST822460,ATL,LAX,['DL6547_20260219_110'],False,4,,G,0.63,0.38,0,0.0,0.28
PNR82850AAF,TRIP_4C91948F,CUST490904,MSP,JFK,['DL9277_20260219_134'],False,2,,V,0.23,0.28,0,0.0,0.23
PNR361FA528,TRIP_9FDE0743,CUST454180,DTW,SEA,['DL6880_20260219_025'],False,1,DIAMOND,M,0.85,0.77,0,0.0,0.16
PNR778BC21D,TRIP_FA679716,CUST932196,DTW,JFK,"['DL3544_20260219_073', 'DL6709_20260219_144']",False,2,PLATINUM,R,0.33,0.33,442.56,0.44,0.51
PNRE2CE0601,TRIP_1CE2299C,CUST325663,JFK,MCO,['DL8521_20260219_062'],False,2,,S,0.73,0.23,0,0.0,0.24
PNR9DFA08E8,TRIP_AB8D956F,CUST290065,BOS,LAX,['DL2447_20260219_070'],False,2,,N,0.67,0.18,0,0.0,0.15
PNR2607C928,TRIP_C54A7117,CUST201866,DTW,JFK,['DL7313_20260219_033'],False,1,,V,0.35,0.11,0,0.0,0.13
PNRC45CED87,TRIP_F4736608,CUST444721,MCO,DTW,"['DL3693_20260219_084', 'DL6858_20260219_104']",False,2,GOLD,R,0.58,0.53,646.13,0.3,0.37
PNRAE7231DF,TRIP_D5D53A59,CUST278271,DFW,FRA,"['DL9431_20260219_132', 'DL4572_20260219_049']",True,1,SILVER,L,0.67,0.33,112.91,0.26,0.78
PNRAE15E1E7,TRIP_997F630B,CUST884346,JFK,LHR,['DL6187_20260219_124'],True,2,,L,0.89,0.21,0,0.0,0.12
PNRD4D61724,TRIP_085E76CD,CUST692332,LAX,BOS,['DL2656_20260219_007'],False,1,,E,0.5,0.4,0,0.0,0.06
PNRC5F4C450,TRIP_470C0830,CUST663706,ATL,JFK,['DL4337_20260219_142'],False,2,DIAMOND,N,0.29,0.65,0,0.0,0.26
PNR22C95C66,TRIP_DC8B1794,CUST904126,DFW,JFK,"['DL6724_20260219_064', 'DL6709_20260219_060']",False,6,,K,0.74,0.32,1562.68,0.4,0.43
PNR83FE7040,TRIP_748D45B8,CUST760891,ATL,SLC,['DL3565_20260219_107'],False,4,,E,0.27,0.37,0,0.0,0.29
PNRC07B1ED3,TRIP_B71531E1,CUST523589,ATL,CDG,['DL4119_20260219_081'],True,2,,U,0.55,0.24,0,0.0,0.26
PNR3BFB910C,TRIP_F36B1D14,CUST899995,SLC,DTW,['DL3854_20260219_045'],False,1,,V,0.52,0.15,0,0.0,0.28
PNR9812DBFD,TRIP_4ADBBF98,CUST245303,ATL,SLC,['DL3565_20260219_107'],False,1,SILVER,U,0.63,0.55,0,0.0,0.07
PNRF535828D,TRIP_6B19B5A5,CUST274544,JFK,DTW,['DL6858_20260219_104'],False,4,,U,0.6,0.24,0,0.0,0.07
PNR3EE52EF4,TRIP_A9D6CF45,CUST858183,DFW,CDG,"['DL7334_20260219_116', 'DL8037_20260219_098']",True,2,,K,0.81,0.15,949.71,0.23,0.84
PNR285F6789,TRIP_5823E7EC,CUST816881,SLC,BOS,"['DL1900_20260219_087', 'DL2656_20260219_007']",False,4,,G,0.62,0.4,1674.81,0.23,0.88
PNR07A65154,TRIP_C0EC3105,CUST356757,LAX,MCO,['DL5888_20260219_028'],False,3,GOLD,K,0.52,0.97,0,0.0,0.05
PNRA8A56563,TRIP_A55AD6D6,CUST537350,LAX,JFK,"['DL2205_20260219_126', 'DL4337_20260219_142']",False,2,,N,0.87,0.37,0,0.08,0.53
PNR1F7C6289,TRIP_FC10F9D6,CUST407194,LAX,AMS,['DL2266_20260219_136'],True,2,,B,0.77,0.35,0,0.0,0.23
PNR2D3EC36B,TRIP_88C60FBA,CUST988217,BOS,JFK,"['DL2546_20260219_121', 'DL7313_20260219_117']",False,2,,H,0.38,0.35,0,0.09,0.7
PNR991015E4,TRIP_8AB9B476,CUST934197,LAX,LHR,['DL4768_20260219_093'],True,1,,U,0.54,0.18,0,0.0,0.13
PNRA4208DF2,TRIP_26A76EB4,CUST893751,DTW,JFK,['DL7313_20260219_117'],False,4,,U,0.38,0.19,0,0.0,0.16
PNR75E01D21,TRIP_67A0A769,CUST255214,ATL,CDG,['DL4119_20260219_066'],True,2,,Q,0.57,0.11,0,0.0,0.27
PNR5EF46CB2,TRIP_C66411CE,CUST598372,MSP,DTW,['DL4203_20260219_074'],False,1,SILVER,X,0.7,0.71,0,0.0,0.09
PNR50D478D8,TRIP_89AD588B,CUST369804,DFW,JFK,['DL7334_20260219_032'],False,1,,N,0.65,0.11,0,0.0,0.1
PNRDF476C86,TRIP_652991EC,CUST278687,SLC,CDG,"['DL1900_20260219_003', 'DL1275_20260219_123']",True,1,,N,0.88,0.29,334.85,0.24,0.5
PNR6E300905,TRIP_E706A124,CUST650750,DFW,DTW,['DL8877_20260219_096'],False,3,,K,0.54,0.25,0,0.0,0.14
PNR889C89CC,TRIP_68F493DB,CUST257379,JFK,LAX,['DL7983_20260219_016'],False,1,,U,0.39,0.33,0,0.0,0.25
PNR4633FFE2,TRIP_4A6A7850,CUST980779,LAX,BOS,['DL2656_20260219_091'],False,1,,Y,0.72,0.35,0,0.0,0.25
PNR665CC475,TRIP_E454DFFA,CUST445521,ATL,AMS,['DL5754_20260219_051'],True,1,,H,0.56,0.18,0,0.0,0.29
PNRD0C5561A,TRIP_1BA42B44,CUST568328,LAX,LHR,['DL4768_20260219_137'],True,4,DIAMOND,B,0.6,0.32,0,0.0,0.11
PNR51AC213B,TRIP_ACD0B0B3,CUST142187,JFK,MCO,['DL8521_20260219_062'],False,1,SILVER,K,0.89,0.34,0,0.0,0.12
PNRFA442F79,TRIP_A033B840,CUST163821,JFK,LAX,['DL7983_20260219_016'],False,4,,X,0.35,0.17,0,0.0,0.24
PNR09107391,TRIP_7B275FFB,CUST928391,DTW,SEA,['DL6880_20260219_025'],False,2,GOLD,V,0.64,0.28,0,0.0,0.08
PNR8BFF3968,TRIP_7F79105C,CUST110068,ATL,SLC,"['DL4337_20260219_058', 'DL1062_20260219_017']",False,2,,S,0.61,0.36,0,0.17,0.19
PNR6966A211,TRIP_D53F7D2B,CUST100519,ATL,FRA,['DL4572_20260219_049'],True,2,SILVER,G,0.38,0.47,0,0.0,0.12
PNR5D865393,TRIP_80211DB2,CUST377033,MCO,JFK,['DL3693_20260219_084'],False,2,,X,0.81,0.17,0,0.0,0.12
PNR3F894D15,TRIP_14736B8E,CUST611265,LAX,DTW,['DL3294_20260219_079'],False,2,,K,0.2,0.37,0,0.0,0.18
PNRC32ED028,TRIP_A2DFC6AF,CUST199161,SLC,DTW,['DL3854_20260219_045'],False,1,,X,0.85,0.23,0,0.0,0.21
PNRFBF9605C,TRIP_57B5E94D,CUST323573,MSP,ATL,['DL5568_20260219_046'],False,1,,U,0.42,0.19,0,0.0,0.24
PNR162EB7A5,TRIP_55BCCF02,CUST439492,JFK,DFW,['DL4510_20260219_076'],False,4,,Q,0.31,0.33,0,0.0,0.25
PNRA995D574,TRIP_7553288D,CUST785234,JFK,LHR,['DL6187_20260219_040'],True,1,,S,0.62,0.23,0,0.0,0.23
PNR13ED7BCE,TRIP_2D36497B,CUST449933,MSP,MCO,"['DL4203_20260219_074', 'DL3225_20260219_102']",False,4,GOLD,E,0.71,0.85,0,0.11,0.35
PNR49F4C43A,TRIP_E6BE71FD,CUST528645,DTW,AMS,"['DL7313_20260219_117', 'DL6213_20260219_120']",True,1,GOLD,N,0.45,0.82,0,0.07,0.88
PNR3CDAB7C7,TRIP_43584D93,CUST409116,JFK,MSP,['DL3904_20260219_004'],False,3,,T,0.78,0.11,0,0.0,0.16
PNRA42E94A6,TRIP_243F456C,CUST354948,ATL,MCO,"['DL4337_20260219_058', 'DL8521_20260219_062']",False,2,,T,0.31,0.32,0,0.09,0.85
PNR6A89D237,TRIP_11837F10,CUST361982,JFK,LHR,['DL6187_20260219_011'],True,3,,S,0.4,0.28,0,0.0,0.14
PNRCD07F835,TRIP_A555EA13,CUST216424,BOS,LAX,['DL2447_20260219_070'],False,2,,X,0.53,0.36,0,0.0,0.07
PNR37A2318C,TRIP_F4674045,CUST701975,LAX,FRA,['DL6839_20260219_105'],True,3,PLATINUM,X,0.34,0.18,0,0.0,0.11
PNRC6E0F75D,TRIP_43448020,CUST247290,ATL,CDG,['DL4119_20260219_066'],True,2,GOLD,Y,0.74,0.16,0,0.0,0.25
PNR336D2555,TRIP_94619F7F,CUST883572,JFK,AMS,['DL6213_20260219_080'],True,5,,G,0.82,0.16,0,0.0,0.17
PNRFA2CB648,TRIP_5C723750,CUST367762,LAX,FRA,['DL6839_20260219_085'],True,1,DIAMOND,T,0.62,0.94,0,0.0,0.09
PNR5F8097D2,TRIP_24C6B0EC,CUST972073,DTW,SEA,['DL6880_20260219_109'],False,1,,B,0.57,0.37,0,0.0,0.18
PNR7EB5FB66,TRIP_D1A725C0,CUST615909,MSP,SLC,"['DL5568_20260219_130', 'DL3565_20260219_023']",False,5,PLATINUM,V,0.4,0.4,634.22,0.37,0.16
PNRF6CA3329,TRIP_3D9D50C9,CUST591202,DTW,ATL,"['DL7313_20260219_033', 'DL7836_20260219_094']",False,1,,M,0.63,0.4,400.76,0.28,0.71
PNRD5E49207,TRIP_9B3AE679,CUST782039,BOS,LAX,['DL2447_20260219_070'],False,1,PLATINUM,Q,0.43,0.26,0,0.0,0.19
PNR36AD3B5A,TRIP_2DC0BE79,CUST106662,ATL,LAX,['DL6547_20260219_110'],False,4,,X,0.64,0.22,0,0.0,0.05
PNR99F2E5AE,TRIP_242E82C8,CUST785362,MSP,JFK,"['DL5568_20260219_046', 'DL4337_20260219_142']",False,3,,V,0.67,0.33,989.33,0.26,0.38
PNR8597D03B,TRIP_AA096049,CUST423466,ATL,FRA,['DL4572_20260219_147'],True,1,GOLD,L,0.33,0.12,0,0.0,0.2
PNRBD8DEE91,TRIP_2C9964EF,CUST430654,DFW,JFK,['DL7334_20260219_032'],False,2,DIAMOND,V,0.85,0.69,0,0.0,0.1
PNRE93FC007,TRIP_C901165A,CUST560996,DTW,JFK,"['DL6180_20260219_078', 'DL4337_20260219_058']",False,4,,E,0.29,0.38,0,0.06,0.12
PNR3CFC79E1,TRIP_020E5467,CUST308286,LAX,LHR,['DL4768_20260219_053'],True,1,,N,0.34,0.21,0,0.0,0.25
PNR37F8288B,TRIP_B1FBE8C2,CUST319821,BOS,DTW,"['DL9947_20260219_055', 'DL6858_20260219_104']",False,4,SILVER,H,0.28,0.54,0,0.12,0.58
PNR6478F5F2,TRIP_C7131F86,CUST938641,ATL,CDG,['DL4119_20260219_081'],True,1,,M,0.55,0.24,0,0.0,0.18
PNR6919EE18,TRIP_676CB5D4,CUST999146,JFK,MSP,['DL3904_20260219_004'],False,1,GOLD,N,0.27,0.42,0,0.0,0.13
PNR901411C1,TRIP_F94A7500,CUST116619,MSP,AMS,"['DL7412_20260219_092', 'DL2266_20260219_002']",True,6,,N,0.87,0.18,2153.66,0.4,0.36
PNR9B813804,TRIP_EF6D7EA2,CUST247031,SLC,DTW,['DL3854_20260219_045'],False,2,,Q,0.69,0.33,0,0.0,0.07
PNRDD20B1C8,TRIP_40572115,CUST539604,JFK,SEA,['DL1995_20260219_075'],False,1,,K,0.32,0.38,0,0.0,0.29
PNR31AA2ECC,TRIP_6A86F25D,CUST131436,MSP,ATL,['DL5568_20260219_046'],False,1,PLATINUM,K,0.55,0.38,0,0.0,0.21
PNR4F8C41B7,TRIP_260EB009,CUST447688,ATL,DTW,['DL4076_20260219_067'],False,2,,Y,0.22,0.24,0,0.0,0.23
PNR60AEAEFA,TRIP_EB47492E,CUST115664,LAX,SLC,"['DL2205_20260219_126', 'DL3565_20260219_023']",False,2,GOLD,K,0.44,0.3,0,0.11,0.44
PNR8691802F,TRIP_2470CA67,CUST732575,SEA,MCO,"['DL2548_20260219_141', 'DL3225_20260219_102']",False,6,GOLD,G,0.77,0.1,0,0.1,0.48
PNR18483B55,TRIP_75AF07AB,CUST743416,LAX,MSP,['DL1761_20260219_065'],False,1,SILVER,E,0.67,0.19,0,0.0,0.17
PNR761FDA2B,TRIP_E087A909,CUST944572,JFK,MCO,['DL8521_20260219_146'],False,1,,Q,0.86,0.17,0,0.0,0.07
PNR4AF699F1,TRIP_60163805,CUST865492,BOS,SLC,"['DL2546_20260219_121', 'DL5625_20260219_061']",False,4,,U,0.66,0.2,0,0.15,0.88
PNRA21AE0BC,TRIP_22454384,CUST896806,ATL,FRA,['DL4572_20260219_133'],True,2,DIAMOND,T,0.83,0.4,0,0.0,0.14
PNRA264F5D4,TRIP_99F2EC42,CUST115017,JFK,CDG,['DL8037_20260219_098'],True,2,GOLD,K,0.3,0.13,0,0.0,0.25
PNR085C6A52,TRIP_E43B21BA,CUST956675,JFK,FRA,"['DL7983_20260219_100', 'DL6839_20260219_001']",True,2,,E,0.88,0.22,0,0.13,0.89
PNRC9115B54,TRIP_9AB162FF,CUST787300,ATL,DTW,['DL4076_20260219_067'],False,2,,T,0.74,0.38,0,0.0,0.13
PNR99A59851,TRIP_BF916976,CUST795466,LAX,MSP,['DL1761_20260219_065'],False,1,PLATINUM,G,0.27,0.87,0,0.0,0.24
PNR9123225C,TRIP_E742EBE0,CUST579653,MCO,CDG,"['DL1726_20260219_113', 'DL1275_20260219_123']",True,2,DIAMOND,Q,0.78,0.21,0,0.09,0.67
PNR8685A474,TRIP_867B70B3,CUST629241,SEA,FRA,"['DL5950_20260219_108', 'DL5757_20260219_089']",True,1,,M,0.33,0.35,454.25,0.44,0.51
PNR47BEA205,TRIP_894762D9,CUST656334,ATL,DFW,"['DL4076_20260219_067', 'DL2153_20260219_022']",False,1,SILVER,Q,0.57,0.82,245.06,0.28,0.28
PNRD5516E8D,TRIP_7797B758,CUST765748,ATL,AMS,['DL5754_20260219_135'],True,1,,K,0.64,0.29,0,0.0,0.26
PNR73DB7950,TRIP_A8BD75D6,CUST999987,LAX,SLC,['DL2400_20260219_038'],False,2,DIAMOND,R,0.34,0.14,0,0.0,0.29
PNR46A3D037,TRIP_73A7DBB8,CUST590737,JFK,CDG,['DL8037_20260219_099'],True,4,DIAMOND,S,0.43,0.75,0,0.0,0.12
PNRBCC24450,TRIP_343B14E0,CUST162099,LAX,LHR,['DL4768_20260219_053'],True,4,SILVER,M,0.73,0.23,0,0.0,0.17
PNR0A7171AC,TRIP_98CF3036,CUST720145,JFK,LAX,['DL7983_20260219_100'],False,3,SILVER,N,0.34,0.85,0,0.0,0.07
PNR80B8BB3B,TRIP_CB3E1ADD,CUST315829,BOS,LAX,['DL2447_20260219_070'],False,1,,Q,0.51,0.3,0,0.0,0.24
PNR003E80E9,TRIP_FCD679FA,CUST343459,ATL,FRA,['DL4572_20260219_133'],True,1,,S,0.66,0.19,0,0.0,0.08
